,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,6462.316908463726,64.0891799351405,97.65902540127544,112.04064705092124,118.55666914643834,23.231480988970084,21.392389070264922,31.105934100571563,42.104224857968035,20.802155763993603,71.98736398133798
1,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
2,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
3,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
4,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
5,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
6,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
7,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
8,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
9,6358.876985051796,96.85377471018849,0.0,58.14313104255632,63.23896355386147,161.00315550835288,24.711978810136095,185.917096857876,58.23895303266785,31.820412931756696,78.42208205340805
