,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0,11.793154761904763,180.47878914010775,22.097995392384213,40.977838697748446,106.31033924328811,172.33466309336592,72.30787452715552,110.80714687754197,53.5693356793159,41.583121008372196,96.81275895148681,81.4470130172494,69.40832795385452,25.40788156719008,70.29322844226374,145.70264654705835,57.722062126742834,58.08472936499146,5.102069046578271
1,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
2,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
3,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
4,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
5,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
6,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
7,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
8,9.74702380952381,85.09954348339163,3.5264224594192086,104.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
9,9.74702380952381,85.09954348339163,3.5264224594192086,103.06912885327807,28.64004891770571,192.0,45.06009879773803,38.34039554866504,49.29125884478948,179.06711347048002,28.334038651763194,47.90867314610068,107.18372318131871,6.621441791026392,75.64972236407597,151.711232437756,47.15235265426098,69.47975218032856,95.55907886043147
