,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
1,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
2,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
3,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
4,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
5,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
6,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
7,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
8,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
9,26362.4807848162,-6.50570511710471,75.7005693471758,2.17044430541162,12.9493858202297,58.8007395583148,1.39474571034259,-37.7239266713361,64.055850224189,4.21327420086632,-6.4024480018462,30.5820066308573,1.93988141436887
