,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,25773.690595985532,26.637893291244996,21.79202515107377,1.7948067932940044,25.3837610862705,-28.179080984599906,1.24678153847597,-71.41995132660516,-25.48562211651328,5.475909993517326,-16.648739373200968,-32.34928556772396,1.9743856825368395
1,25373.6960605988,-60.185436199192864,23.955130296111175,4.270289871106845,21.62895686813028,73.44807145136001,1.6977658614187063,-61.761161200602785,81.91996091435105,5.616596659088026,-22.91093715412867,78.99489351243537,3.6644231771792177
2,23082.904891746777,-64.5867547040078,49.656183117404126,5.0776989175704585,52.44123956042116,3.8998713645305703,2.017440656688776,-2.031211674669072,-24.015155304575714,2.102855109250503,30.438894756655564,-18.532826126643293,2.0959154890972878
3,22379.245127460723,26.6509128602951,-12.895280767811723,3.9600014700640127,16.887551369535558,-41.247054543543435,0.5431737791996613,-36.71276123938458,10.706656505177886,0.21248695981043442,-13.555844997561062,-10.838098005608357,3.9128430711102316
4,21688.759964974237,26.945895886283676,-13.835006702558177,3.952306780481405,17.1970933242753,-39.47450098900031,0.5389300357458927,-36.50540359238844,10.248468888135251,0.23716363733846102,-13.151743638305188,-10.84918070628446,3.8411321809339523
5,21226.562460136258,26.858294413605627,-13.683763138973978,3.9612960111874593,16.521003052174798,-39.463870784194995,0.5385128641430772,-36.14019210561038,9.899698356848104,0.22033466433126422,-12.779200769210375,-11.741969453192137,3.827166915168803
6,20563.214364301417,26.982012278842717,-13.124299238803172,3.9482520760116513,15.455753370221693,-38.87187778128576,0.550466622576762,-36.27305566794041,9.373891470714009,0.20951522915195891,-11.941590102090368,-12.387625669005233,3.851979312194141
7,20326.541263692023,27.009748589527756,-12.890395786488753,3.9395103850385027,15.46990875023903,-38.47696708351419,0.5431075517773732,-36.294041100195926,9.24891252134389,0.2204465136181079,-11.563723681355116,-12.627651641865066,3.839358953041833
8,19474.82613461277,27.3401960894394,-12.630945131447783,3.941813267760626,14.723510726308271,-38.331059425458925,0.5449819039031696,-36.36286522140206,9.097996885341907,0.2379194668362545,-11.22367372635145,-12.330589386201243,3.8356288188701138
9,19339.653834880322,26.834692057339453,-12.586419573663061,3.9390964559820163,14.311726906030579,-38.02643360580634,0.5383567628941428,-36.17089502464569,9.292278261759199,0.22493166479547672,-11.423536228639229,-12.333859642233909,3.848983911267327
