,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,13.188244047619047,17.430334258950268,14.894929146312911,49.44111475622412,56.292507672184534,85.50096426841583,101.30815152023807,114.48178412006412,62.60410993953126,152.85850683587955,0.0
1,12.258184523809524,45.180714522309565,49.670247296267476,153.7370555403049,17.034145878540656,190.13031701259226,75.55367801412324,133.34144816853942,69.73259118318727,108.38297698791439,5.8634927755397825
2,12.258184523809524,45.180714522309565,49.670247296267476,153.7370555403049,17.034145878540656,190.13031701259226,75.55367801412324,133.34144816853942,69.73259118318727,108.38297698791439,5.8634927755397825
3,12.258184523809524,45.180714522309565,49.670247296267476,153.7370555403049,17.034145878540656,190.13031701259226,75.55367801412324,133.34144816853942,69.73259118318727,108.38297698791439,5.8634927755397825
4,11.755952380952381,37.952115004539486,51.6258291320984,154.74484693359932,16.318583528928645,190.30862791397442,77.48770101305861,136.76911767497234,74.147502000256,115.32972507704827,10.608828961863884
5,11.73735119047619,37.7472923970739,51.48148582548275,154.95597811469557,16.443286043980272,190.0708991152846,77.42628546158421,136.8183189292601,73.99016265048238,115.50045455435243,10.565738547116299
6,11.73735119047619,37.7472923970739,51.48148582548275,154.95597811469557,16.443286043980272,190.0708991152846,77.42628546158421,136.8183189292601,73.99016265048238,115.50045455435243,10.565738547116299
7,11.73735119047619,37.7472923970739,51.48148582548275,154.95597811469557,16.443286043980272,190.0708991152846,77.42628546158421,136.8183189292601,73.99016265048238,115.50045455435243,10.565738547116299
8,11.73735119047619,37.7472923970739,51.48148582548275,154.95597811469557,16.443286043980272,190.0708991152846,77.42628546158421,136.8183189292601,73.99016265048238,115.50045455435243,10.565738547116299
9,11.73735119047619,37.7472923970739,51.48148582548275,154.95597811469557,16.443286043980272,190.0708991152846,77.42628546158421,136.8183189292601,73.99016265048238,115.50045455435243,10.565738547116299
