,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,25613.239667438054,-41.18097541776305,38.30872803401826,0.9152548165347366,19.779400543122353,55.016599308138574,1.6754712845290065,3.625065769539738,-12.543913420455516,0.5978808462782468,10.58498856837313,18.603098514840283,0.07682919127357488
1,25613.239667438054,-41.18097541776305,38.30872803401826,0.9152548165347366,19.779400543122353,55.016599308138574,1.6754712845290065,3.625065769539738,-12.543913420455516,0.5978808462782468,10.58498856837313,18.603098514840283,0.07682919127357488
2,25383.922413055476,-8.570993112147933,-41.88762409195427,5.993749440295566,28.09912391203921,-7.444704445737664,0.06931196370938902,-15.511250734566344,59.853967620366994,0.5031006239825997,29.65709859708448,30.22796306653411,6.275994572488038
3,25383.922413055476,-8.570993112147933,-41.88762409195427,5.993749440295566,28.09912391203921,-7.444704445737664,0.06931196370938902,-15.511250734566344,59.853967620366994,0.5031006239825997,29.65709859708448,30.22796306653411,6.275994572488038
4,25383.922413055476,-8.570993112147933,-41.88762409195427,5.993749440295566,28.09912391203921,-7.444704445737664,0.06931196370938902,-15.511250734566344,59.853967620366994,0.5031006239825997,29.65709859708448,30.22796306653411,6.275994572488038
5,25383.922413055476,-8.570993112147933,-41.88762409195427,5.993749440295566,28.09912391203921,-7.444704445737664,0.06931196370938902,-15.511250734566344,59.853967620366994,0.5031006239825997,29.65709859708448,30.22796306653411,6.275994572488038
6,25383.922413055476,-8.570993112147933,-41.88762409195427,5.993749440295566,28.09912391203921,-7.444704445737664,0.06931196370938902,-15.511250734566344,59.853967620366994,0.5031006239825997,29.65709859708448,30.22796306653411,6.275994572488038
7,25107.054504088013,66.07086635628852,72.58182448959232,1.3474022323627897,-10.109348847363167,-40.00905226077991,5.112437211694623,46.74494061159671,3.7176509565244835,4.626345755437479,-2.826407263727353,-6.829683810721797,6.204198990148531
8,24905.308685789947,65.7937667709548,72.44528232959784,1.343878482152267,-10.34315381158889,-39.52566616200611,5.113007075280304,46.48619724668817,4.482278390519696,4.634004299737401,-2.2487656262749582,-6.212712454309533,6.217390976739079
9,24659.981910583723,65.77964219626985,71.85657322838884,1.3425726503945559,-10.71117462581079,-38.905734792219725,5.114297655783175,45.92909929619648,5.5503792142559565,4.634536603310858,-1.6739828357344038,-5.5769797986166925,6.2237001557561635
