,cost,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,13.913690476190476,32.98786939945255,43.96035869733412,173.36914056365362,22.357562847594455,80.28523292555295,0.0,14.072928264032903,111.0,89.90050238237379,66.1111196377517
1,13.634672619047619,72.23806458975453,68.89823553432151,137.57021581669065,2.793206975085473,87.91299084389705,3.6528956476248635,40.71067814089705,73.58520677665663,192.0,6.300820011573068
2,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
3,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
4,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
5,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
6,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
7,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
8,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
9,12.723214285714286,96.25205918146477,65.87941973352532,172.72607848356958,22.738057134971587,80.38465252067667,1.179774701977925,35.13734456502162,18.86079870126015,150.27009957044334,27.351567832858972
